Sample number 	 Current (A) 	 Absolute value (A) 	 Time (s)
5910.000000	12.078657	12.078657	59.100000
5911.000000	30.314798	30.314798	59.110000
5912.000000	24.999244	24.999244	59.120000
5913.000000	2.933054	2.933054	59.130000
5914.000000	20.683020	20.683020	59.140000
5915.000000	14.936437	14.936437	59.150000
5916.000000	-3.426192	3.426192	59.160000
5917.000000	10.455544	10.455544	59.170000
5918.000000	4.869995	4.869995	59.180000
5919.000000	3.605092	3.605092	59.190000
5920.000000	17.544536	17.544536	59.200000
5921.000000	-0.427274	0.427274	59.210000
5922.000000	0.675468	0.675468	59.220000
5923.000000	6.242505	6.242505	59.230000
5924.000000	8.411033	8.411033	59.240000
5925.000000	-0.981791	0.981791	59.250000
5926.000000	17.849405	17.849405	59.260000
5927.000000	-4.779287	4.779287	59.270000
5928.000000	9.872214	9.872214	59.280000
5929.000000	-9.840953	9.840953	59.290000
5930.000000	-6.730057	6.730057	59.300000
5931.000000	0.979073	0.979073	59.310000
5932.000000	32.159702	32.159702	59.320000
5933.000000	-7.039094	7.039094	59.330000
5934.000000	8.620056	8.620056	59.340000
5935.000000	32.404644	32.404644	59.350000
5936.000000	30.453508	30.453508	59.360000
5937.000000	8.423470	8.423470	59.370000
5938.000000	20.433702	20.433702	59.380000
5939.000000	6.509966	6.509966	59.390000
5940.000000	8.910176	8.910176	59.400000
5941.000000	5.303322	5.303322	59.410000
5942.000000	15.074868	15.074868	59.420000
5943.000000	7.017480	7.017480	59.430000
5944.000000	8.252068	8.252068	59.440000
5945.000000	25.351700	25.351700	59.450000
5946.000000	30.817332	30.817332	59.460000
5947.000000	6.558627	6.558627	59.470000
5948.000000	19.653438	19.653438	59.480000
5949.000000	9.967309	9.967309	59.490000
5950.000000	24.689331	24.689331	59.500000
5951.000000	-7.743138	7.743138	59.510000
5952.000000	10.929563	10.929563	59.520000
5953.000000	19.619840	19.619840	59.530000
5954.000000	6.629046	6.629046	59.540000
5955.000000	11.129573	11.129573	59.550000
5956.000000	13.184378	13.184378	59.560000
5957.000000	-5.445251	5.445251	59.570000
5958.000000	-8.101695	8.101695	59.580000
5959.000000	15.837871	15.837871	59.590000
5960.000000	-3.978595	3.978595	59.600000
5961.000000	8.108713	8.108713	59.610000
5962.000000	10.047516	10.047516	59.620000
5963.000000	24.806530	24.806530	59.630000
5964.000000	6.232779	6.232779	59.640000
5965.000000	25.338245	25.338245	59.650000
5966.000000	18.084059	18.084059	59.660000
5967.000000	4.407951	4.407951	59.670000
5968.000000	25.779122	25.779122	59.680000
5969.000000	12.308976	12.308976	59.690000
5970.000000	0.320697	0.320697	59.700000
5971.000000	15.642017	15.642017	59.710000
5972.000000	4.470383	4.470383	59.720000
5973.000000	10.253532	10.253532	59.730000
5974.000000	12.692527	12.692527	59.740000
5975.000000	-1.648202	1.648202	59.750000
5976.000000	2.736140	2.736140	59.760000
5977.000000	16.164349	16.164349	59.770000
5978.000000	25.740624	25.740624	59.780000
5979.000000	23.721554	23.721554	59.790000
5980.000000	5.786055	5.786055	59.800000
5981.000000	27.430331	27.430331	59.810000
5982.000000	-1.509029	1.509029	59.820000
5983.000000	12.758671	12.758671	59.830000
5984.000000	12.531026	12.531026	59.840000
5985.000000	-1.942112	1.942112	59.850000
5986.000000	0.718441	0.718441	59.860000
5987.000000	20.398237	20.398237	59.870000
5988.000000	5.051279	5.051279	59.880000
5989.000000	8.685454	8.685454	59.890000
5990.000000	11.334524	11.334524	59.900000
5991.000000	-8.592330	8.592330	59.910000
5992.000000	13.329629	13.329629	59.920000
5993.000000	-1.940981	1.940981	59.930000
5994.000000	31.359658	31.359658	59.940000
5995.000000	-4.603327	4.603327	59.950000
5996.000000	9.814497	9.814497	59.960000
5997.000000	17.601501	17.601501	59.970000
5998.000000	4.488906	4.488906	59.980000
5999.000000	19.391656	19.391656	59.990000
6000.000000	30.621548	30.621548	60.000000
6001.000000	30.778721	30.778721	60.010000
6002.000000	24.795900	24.795900	60.020000
6003.000000	5.573635	5.573635	60.030000
6004.000000	10.054611	10.054611	60.040000
6005.000000	15.002009	15.002009	60.050000
6006.000000	11.494132	11.494132	60.060000
6007.000000	23.865902	23.865902	60.070000
6008.000000	-11.954943	11.954943	60.080000
6009.000000	14.929381	14.929381	60.090000
6010.000000	15.607581	15.607581	60.100000
6011.000000	18.289912	18.289912	60.110000
6012.000000	13.938770	13.938770	60.120000
6013.000000	-0.725426	0.725426	60.130000
6014.000000	-4.470268	4.470268	60.140000
6015.000000	29.521185	29.521185	60.150000
6016.000000	3.770805	3.770805	60.160000
6017.000000	19.046842	19.046842	60.170000
6018.000000	3.471742	3.471742	60.180000
6019.000000	5.851171	5.851171	60.190000
6020.000000	10.201528	10.201528	60.200000
6021.000000	6.903911	6.903911	60.210000
6022.000000	11.087097	11.087097	60.220000
6023.000000	12.766741	12.766741	60.230000
6024.000000	2.553185	2.553185	60.240000
6025.000000	11.565481	11.565481	60.250000
6026.000000	8.248220	8.248220	60.260000
6027.000000	33.128394	33.128394	60.270000
6028.000000	27.153954	27.153954	60.280000
6029.000000	5.095288	5.095288	60.290000
6030.000000	3.007828	3.007828	60.300000
6031.000000	-11.056596	11.056596	60.310000
6032.000000	16.177379	16.177379	60.320000
6033.000000	24.718200	24.718200	60.330000
6034.000000	2.003086	2.003086	60.340000
6035.000000	4.113241	4.113241	60.350000
6036.000000	15.886875	15.886875	60.360000
6037.000000	6.730539	6.730539	60.370000
6038.000000	26.504778	26.504778	60.380000
6039.000000	15.141756	15.141756	60.390000
6040.000000	26.468579	26.468579	60.400000
6041.000000	-10.422244	10.422244	60.410000
6042.000000	15.775636	15.775636	60.420000
6043.000000	21.299313	21.299313	60.430000
6044.000000	5.157576	5.157576	60.440000
6045.000000	7.742544	7.742544	60.450000
6046.000000	14.254237	14.254237	60.460000
6047.000000	-0.587178	0.587178	60.470000
6048.000000	22.584597	22.584597	60.480000
6049.000000	14.177428	14.177428	60.490000
6050.000000	14.187404	14.187404	60.500000
6051.000000	25.546028	25.546028	60.510000
6052.000000	3.555178	3.555178	60.520000
6053.000000	2.565867	2.565867	60.530000
6054.000000	7.547387	7.547387	60.540000
6055.000000	16.442420	16.442420	60.550000
6056.000000	11.207532	11.207532	60.560000
6057.000000	22.419007	22.419007	60.570000
6058.000000	24.381497	24.381497	60.580000
6059.000000	5.009594	5.009594	60.590000
6060.000000	8.839179	8.839179	60.600000
6061.000000	1.677093	1.677093	60.610000
6062.000000	9.447156	9.447156	60.620000
6063.000000	9.174561	9.174561	60.630000
6064.000000	3.584139	3.584139	60.640000
6065.000000	-4.047395	4.047395	60.650000
6066.000000	11.123939	11.123939	60.660000
6067.000000	6.880218	6.880218	60.670000
6068.000000	8.180890	8.180890	60.680000
6069.000000	16.756504	16.756504	60.690000
6070.000000	13.748411	13.748411	60.700000
6071.000000	-1.138305	1.138305	60.710000
6072.000000	28.083604	28.083604	60.720000
6073.000000	-8.132389	8.132389	60.730000
6074.000000	3.164533	3.164533	60.740000
6075.000000	17.277220	17.277220	60.750000
6076.000000	1.873497	1.873497	60.760000
6077.000000	27.240199	27.240199	60.770000
6078.000000	-1.473089	1.473089	60.780000
6079.000000	2.236903	2.236903	60.790000
6080.000000	4.865842	4.865842	60.800000
6081.000000	30.601821	30.601821	60.810000
6082.000000	26.015435	26.015435	60.820000
6083.000000	2.844412	2.844412	60.830000
6084.000000	9.328722	9.328722	60.840000
6085.000000	5.870559	5.870559	60.850000
6086.000000	7.165448	7.165448	60.860000
6087.000000	14.348392	14.348392	60.870000
6088.000000	20.373285	20.373285	60.880000
6089.000000	12.568674	12.568674	60.890000
6090.000000	11.129062	11.129062	60.900000
6091.000000	-2.166101	2.166101	60.910000
6092.000000	1.049374	1.049374	60.920000
6093.000000	8.426031	8.426031	60.930000
6094.000000	12.987743	12.987743	60.940000
6095.000000	9.122362	9.122362	60.950000
6096.000000	18.074883	18.074883	60.960000
6097.000000	12.375961	12.375961	60.970000
6098.000000	11.051031	11.051031	60.980000
6099.000000	15.437236	15.437236	60.990000
6100.000000	18.402411	18.402411	61.000000
6101.000000	13.591366	13.591366	61.010000
6102.000000	9.950591	9.950591	61.020000
6103.000000	23.380941	23.380941	61.030000
6104.000000	-3.729726	3.729726	61.040000
6105.000000	18.611017	18.611017	61.050000
6106.000000	14.870062	14.870062	61.060000
6107.000000	8.406565	8.406565	61.070000
6108.000000	3.984307	3.984307	61.080000
6109.000000	14.689228	14.689228	61.090000
6110.000000	14.334235	14.334235	61.100000
6111.000000	8.121666	8.121666	61.110000
6112.000000	3.366450	3.366450	61.120000
6113.000000	5.486612	5.486612	61.130000
6114.000000	18.294860	18.294860	61.140000
6115.000000	14.546943	14.546943	61.150000
6116.000000	5.643957	5.643957	61.160000
6117.000000	8.140892	8.140892	61.170000
6118.000000	12.742463	12.742463	61.180000
6119.000000	16.517781	16.517781	61.190000
6120.000000	11.848914	11.848914	61.200000
6121.000000	21.993447	21.993447	61.210000
6122.000000	8.684543	8.684543	61.220000
6123.000000	9.968128	9.968128	61.230000
6124.000000	19.134082	19.134082	61.240000
6125.000000	-2.671236	2.671236	61.250000
6126.000000	10.152961	10.152961	61.260000
6127.000000	10.099697	10.099697	61.270000
6128.000000	4.634902	4.634902	61.280000
6129.000000	0.475334	0.475334	61.290000
6130.000000	34.661130	34.661130	61.300000
6131.000000	-0.522392	0.522392	61.310000
6132.000000	11.997207	11.997207	61.320000
6133.000000	7.647792	7.647792	61.330000
6134.000000	32.028561	32.028561	61.340000
6135.000000	18.694416	18.694416	61.350000
6136.000000	8.143977	8.143977	61.360000
6137.000000	18.189405	18.189405	61.370000
6138.000000	14.900914	14.900914	61.380000
6139.000000	7.512363	7.512363	61.390000
6140.000000	6.764787	6.764787	61.400000
6141.000000	22.803834	22.803834	61.410000
6142.000000	-12.160796	12.160796	61.420000
6143.000000	9.347607	9.347607	61.430000
6144.000000	23.944632	23.944632	61.440000
6145.000000	27.990866	27.990866	61.450000
6146.000000	13.084982	13.084982	61.460000
6147.000000	11.791085	11.791085	61.470000
6148.000000	6.285009	6.285009	61.480000
6149.000000	15.086858	15.086858	61.490000
6150.000000	9.920735	9.920735	61.500000
6151.000000	28.710222	28.710222	61.510000
6152.000000	6.323401	6.323401	61.520000
6153.000000	15.140535	15.140535	61.530000
6154.000000	7.294094	7.294094	61.540000
6155.000000	6.520288	6.520288	61.550000
6156.000000	-6.082329	6.082329	61.560000
6157.000000	21.260707	21.260707	61.570000
6158.000000	10.160522	10.160522	61.580000
6159.000000	9.561586	9.561586	61.590000
6160.000000	6.499480	6.499480	61.600000
6161.000000	-1.251708	1.251708	61.610000
6162.000000	7.202597	7.202597	61.620000
6163.000000	15.363071	15.363071	61.630000
6164.000000	19.385798	19.385798	61.640000
6165.000000	13.967002	13.967002	61.650000
6166.000000	1.704253	1.704253	61.660000
6167.000000	26.450151	26.450151	61.670000
6168.000000	10.796149	10.796149	61.680000
6169.000000	9.819773	9.819773	61.690000
6170.000000	5.911224	5.911224	61.700000
6171.000000	11.147336	11.147336	61.710000
6172.000000	-6.298830	6.298830	61.720000
6173.000000	-1.866130	1.866130	61.730000
6174.000000	20.503125	20.503125	61.740000
6175.000000	14.634605	14.634605	61.750000
6176.000000	4.890618	4.890618	61.760000
6177.000000	12.560040	12.560040	61.770000
6178.000000	1.855883	1.855883	61.780000
6179.000000	-5.647788	5.647788	61.790000
6180.000000	6.396984	6.396984	61.800000
6181.000000	-1.330184	1.330184	61.810000
6182.000000	2.275553	2.275553	61.820000
6183.000000	16.691615	16.691615	61.830000
6184.000000	1.904505	1.904505	61.840000
6185.000000	19.373801	19.373801	61.850000
6186.000000	5.690277	5.690277	61.860000
6187.000000	22.125078	22.125078	61.870000
6188.000000	-0.728128	0.728128	61.880000
6189.000000	0.964946	0.964946	61.890000
6190.000000	4.996460	4.996460	61.900000
6191.000000	10.588931	10.588931	61.910000
6192.000000	6.191561	6.191561	61.920000
6193.000000	7.760779	7.760779	61.930000
6194.000000	1.959200	1.959200	61.940000
6195.000000	10.521924	10.521924	61.950000
6196.000000	-0.480538	0.480538	61.960000
6197.000000	7.619568	7.619568	61.970000
6198.000000	-5.828719	5.828719	61.980000
6199.000000	17.842739	17.842739	61.990000
6200.000000	-0.245206	0.245206	62.000000
6201.000000	1.598714	1.598714	62.010000
6202.000000	6.821696	6.821696	62.020000
6203.000000	1.698437	1.698437	62.030000
6204.000000	9.974049	9.974049	62.040000
6205.000000	31.253647	31.253647	62.050000
6206.000000	6.704926	6.704926	62.060000
6207.000000	8.073855	8.073855	62.070000
6208.000000	20.884355	20.884355	62.080000
6209.000000	19.422939	19.422939	62.090000
6210.000000	18.656908	18.656908	62.100000
6211.000000	6.789192	6.789192	62.110000
6212.000000	-0.322794	0.322794
6213.000000	-2.418751	2.418751	62.130000
6214.000000	5.786991	5.786991	62.140000
6215.000000	24.951172	24.951172	62.150000
6216.000000	4.747340	4.747340	62.160000
6217.000000	16.204050	16.204050	62.170000
6218.000000	7.838074	7.838074	62.180000
6219.000000	10.742589	10.742589	62.190000
6220.000000	21.469096	21.469096	62.200000
6221.000000	2.762848	2.762848	62.210000
6222.000000	14.769519	14.769519	62.220000
6223.000000	23.390590	23.390590	62.230000
6224.000000	22.684498	22.684498	62.240000
6225.000000	7.120556	7.120556	62.250000
6226.000000	9.390555	9.390555	62.260000
6227.000000	10.463355	10.463355	62.270000
6228.000000	17.371997	17.371997	62.280000
6229.000000	4.901920	4.901920	62.290000
6230.000000	6.525165	6.525165	62.300000
6231.000000	5.805761	5.805761	62.310000
6232.000000	4.406921	4.406921	62.320000
6233.000000	5.161825	5.161825	62.330000
6234.000000	3.090161	3.090161	62.340000
6235.000000	30.119336	30.119336	62.350000
6236.000000	15.715099	15.715099	62.360000
6237.000000	10.688162	10.688162	62.370000
6238.000000	25.980002	25.980002	62.380000
6239.000000	-4.971043	4.971043	62.390000
6240.000000	3.418297	3.418297	62.400000
6241.000000	10.810011	10.810011	62.410000
6242.000000	-2.208664	2.208664	62.420000
6243.000000	14.079293	14.079293	62.430000
6244.000000	11.660303	11.660303	62.440000
6245.000000	16.000451	16.000451	62.450000
6246.000000	18.318576	18.318576	62.460000
6247.000000	10.158151	10.158151	62.470000
6248.000000	6.883128	6.883128	62.480000
6249.000000	8.382637	8.382637	62.490000
6250.000000	10.327677	10.327677	62.500000
6251.000000	4.443456	4.443456	62.510000
6252.000000	17.439644	17.439644	62.520000
6253.000000	31.435010	31.435010	62.530000
6254.000000	8.786465	8.786465	62.540000
6255.000000	6.609148	6.609148	62.550000
6256.000000	10.539173	10.539173	62.560000
6257.000000	24.324026	24.324026	62.570000
6258.000000	28.366276	28.366276	62.580000
6259.000000	13.603803	13.603803	62.590000
6260.000000	0.755002	0.755002	62.600000
6261.000000	7.810078	7.810078	62.610000
6262.000000	20.806081	20.806081	62.620000
6263.000000	-3.359810	3.359810	62.630000
6264.000000	4.620049	4.620049	62.640000
6265.000000	20.538035	20.538035	62.650000
6266.000000	22.263652	22.263652	62.660000
6267.000000	-3.496283	3.496283	62.670000
6268.000000	14.623466	14.623466	62.680000
6269.000000	21.049405	21.049405	62.690000
6270.000000	3.300227	3.300227	62.700000
6271.000000	7.564733	7.564733	62.710000
6272.000000	3.513257	3.513257	62.720000
6273.000000	24.217721	24.217721	62.730000
6274.000000	22.725380	22.725380	62.740000
6275.000000	21.519640	21.519640	62.750000
6276.000000	12.435907	12.435907	62.760000
6277.000000	5.377392	5.377392	62.770000
6278.000000	5.287336	5.287336	62.780000
6279.000000	8.186192	8.186192	62.790000
6280.000000	15.433726	15.433726	62.800000
6281.000000	-3.256400	3.256400	62.810000
6282.000000	20.507802	20.507802	62.820000
6283.000000	5.562053	5.562053	62.830000
6284.000000	12.409887	12.409887	62.840000
6285.000000	14.007387	14.007387	62.850000
6286.000000	15.977468	15.977468	62.860000
6287.000000	23.403818	23.403818	62.870000
6288.000000	18.981447	18.981447	62.880000
6289.000000	12.358778	12.358778	62.890000
6290.000000	11.132159	11.132159	62.900000
6291.000000	3.978354	3.978354	62.910000
6292.000000	0.709230	0.709230	62.920000
6293.000000	15.310312	15.310312	62.930000
6294.000000	5.988160	5.988160	62.940000
6295.000000	12.607207	12.607207	62.950000
6296.000000	-10.948022	10.948022	62.960000
6297.000000	4.388042	4.388042	62.970000
6298.000000	3.578456	3.578456	62.980000
6299.000000	4.828441	4.828441	62.990000
6300.000000	9.245712	9.245712	63.000000
6301.000000	13.874916	13.874916	63.010000
6302.000000	12.528041	12.528041	63.020000
6303.000000	-12.137001	12.137001	63.030000
6304.000000	12.760990	12.760990	63.040000
6305.000000	-4.024516	4.024516	63.050000
6306.000000	28.157705	28.157705	63.060000
6307.000000	-1.025982	1.025982	63.070000
6308.000000	35.397787	35.397787	63.080000
6309.000000	16.124257	16.124257	63.090000
6310.000000	24.873214	24.873214	63.100000
6311.000000	24.901113	24.901113	63.110000
6312.000000	2.351696	2.351696	63.120000
6313.000000	15.815075	15.815075	63.130000
6314.000000	-3.937262	3.937262	63.140000
6315.000000	9.869747	9.869747	63.150000
6316.000000	17.201782	17.201782	63.160000
6317.000000	0.628441	0.628441	63.170000
6318.000000	11.753995	11.753995	63.180000
6319.000000	11.551158	11.551158	63.190000
6320.000000	16.625513	16.625513	63.200000
6321.000000	17.788984	17.788984	63.210000
6322.000000	1.127841	1.127841	63.220000
6323.000000	19.069129	19.069129	63.230000
6324.000000	29.928513	29.928513	63.240000
6325.000000	27.780136	27.780136	63.250000
6326.000000	-3.970377	3.970377	63.260000
6327.000000	2.121026	2.121026	63.270000
6328.000000	26.807218	26.807218	63.280000
6329.000000	29.885427	29.885427	63.290000
6330.000000	13.771400	13.771400	63.300000
6331.000000	10.341100	10.341100	63.310000
6332.000000	15.407892	15.407892	63.320000
6333.000000	3.191977	3.191977	63.330000
6334.000000	14.519052	14.519052	63.340000
6335.000000	7.736079	7.736079	63.350000
6336.000000	16.812074	16.812074	63.360000
6337.000000	16.128642	16.128642	63.370000
6338.000000	16.795271	16.795271	63.380000
6339.000000	5.447459	5.447459	63.390000
6340.000000	-3.924961	3.924961	63.400000
6341.000000	23.459525	23.459525	63.410000
